,track_id,track,track_popularity,data_added,top_year,album_name,album_release_year,genre,artists_name,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1560,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),76.0,2020-06-20T06:19:41Z,2015.0,Where Are Ü Now (with Justin Bieber),2015-02-24,[],"Jack Ü,Skrillex,Diplo,Justin Bieber",250285.0,0.432,0.781,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432
1561,7lGKEWMXVWWTt3X71Bv44I,Unsteady,75.0,2020-06-20T06:19:41Z,2015.0,Unsteady,2015-06-30,[],X Ambassadors,193546.0,0.389,0.665,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055
1562,6hmhG1b4LEyNuashVvuIAo,Never Forget You,75.0,2020-06-20T06:19:41Z,2015.0,Never Forget You,2017-03-17,[],"Zara Larsson,MNEK",213427.0,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
1563,0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),76.0,2020-06-20T06:19:41Z,2015.0,Send My Love (To Your New Lover),2015-11-20,[],Adele,223078.0,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069
1564,3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),75.0,2020-06-20T06:19:41Z,2015.0,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),2018-02-16,[],"Felix Jaehn,Jasmine Thompson",186146.0,0.778,0.566,-6.959,0.0311,0.672,0.000197,0.0698,0.479,117.971
1565,41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),75.0,2020-06-20T06:19:41Z,2015.0,Worth It (feat. Kid Ink),2015-01-30,[],"Fifth Harmony,Kid Ink",224573.0,0.884,0.765,-3.865,0.0882,0.063,7.04e-06,0.118,0.594,99.987
1566,6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,74.0,2020-06-20T06:19:41Z,2015.0,The Heart Wants What It Wants,2014-01-01,[],Selena Gomez,227373.0,0.616,0.789,-4.874,0.0377,0.053,0.0,0.142,0.621,83.066
1567,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,74.0,2020-06-20T06:19:41Z,2015.0,Ex's & Oh's,2015-02-13,[],Elle King,202173.0,0.612,0.921,-2.882,0.085,0.0183,0.0,0.0576,0.446,139.988
1568,5zUQZjVB6bfewBXWqsP9PY,Here,74.0,2020-06-22T07:46:01Z,2015.0,Here,2015-11-13,[],Alessia Cara,199453.0,0.376,0.821,-3.974,0.104,0.0785,0.0,0.0823,0.331,120.462
1569,0k6DnZMLoEUH8NGD5zh2SE,Ayo,74.0,2020-06-20T06:19:41Z,2015.0,Ayo,2015-02-24,[],"Chris Brown,Tyga",225226.0,0.823,0.563,-5.095,0.0443,0.0399,0.0,0.0851,0.682,98.031
1570,62PaSfnXSMyLshYJrlTuL3,Hello,76.0,2020-06-20T06:19:41Z,2015.0,Hello,2015-11-20,[],Adele,295502.0,0.578,0.43,-6.134,0.0305,0.33,0.0,0.0854,0.288,78.991
1571,59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,73.0,2020-06-20T06:19:41Z,2015.0,Wildest Dreams,2014-10-27,[],Taylor Swift,220440.0,0.554,0.666,-7.414,0.0747,0.0702,0.00593,0.106,0.472,140.056
1572,3MOECVkNshqHYTPt5DZcdN,Five More Hours,73.0,2020-06-20T06:19:41Z,2015.0,Five More Hours,2017-03-31,[],"Deorro,Chris Brown",211975.0,0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961
1573,27GmP9AWRs744SzKcpJsTZ,Jumpman,73.0,2020-06-20T06:19:41Z,2015.0,Jumpman,2015-09-20,[],"Drake,Future",205879.0,0.852,0.553,-7.286,0.187,0.0559,0.0,0.332,0.656,142.079
1574,2glGP8kEfACgJdZ86kWxhN,Are You With Me - Radio Edit,73.0,2020-06-20T06:19:41Z,2015.0,Are You With Me - Radio Edit,2016-10-21,[],Lost Frequencies,138013.0,0.763,0.608,-8.1,0.035,0.262,2.5e-05,0.12,0.393,121.02
1575,4scpF6J5uMBvoh6sFB7EL1,No Type,73.0,2020-06-20T06:19:41Z,2015.0,No Type,2015-01-06,[],Rae Sremmurd,200080.0,0.891,0.486,-7.803,0.159,0.0158,3.78e-06,0.0925,0.239,125.01
1576,72Bz4ciRZPBcVSw0nrZDHi,Do It Again,73.0,2020-06-20T06:19:41Z,2015.0,Do It Again,2015-05-04,[],"Pia Mia,Chris Brown,Tyga",207746.0,0.712,0.564,-6.527,0.047,0.0266,0.0,0.0874,0.411,95.95
1577,74sb4Gib0cL3TQeCjYF8vh,Lay Me Down,72.0,2020-06-20T06:19:41Z,2015.0,Lay Me Down,2014-05-26,[],Sam Smith,253208.0,0.417,0.332,-9.482,0.0494,0.773,1.95e-05,0.109,0.172,119.156
1578,4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,73.0,2020-06-20T06:19:41Z,2015.0,Water Under the Bridge,2015-11-20,[],Adele,240439.0,0.59,0.833,-6.503,0.0615,0.0142,5.4e-06,0.105,0.538,94.963
1579,2hHLbkatPwOOmrNxTiD41L,I Really Like You,72.0,2020-06-20T06:19:41Z,2015.0,I Really Like You,2015,[],Carly Rae Jepsen,204763.0,0.62,0.805,-5.538,0.0417,0.00564,9.15e-05,0.285,0.586,122.062
1580,57kR5SniQIbsbVoIjjOUDa,You Know You Like It,72.0,2020-06-20T06:19:41Z,2015.0,You Know You Like It,2014-10-14,[],"DJ Snake,AlunaGeorge",247266.0,0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093
1581,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,73.0,2020-06-20T06:19:41Z,2015.0,Bad Blood,2015-05-17,[],"Taylor Swift,Kendrick Lamar",200106.0,0.654,0.655,-7.388,0.106,0.0294,0.0,0.139,0.221,170.16
1582,6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),72.0,2020-06-22T07:46:01Z,2015.0,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,[],"Snakehips,Tinashe,Chance the Rapper",229746.0,0.681,0.521,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997
1583,1VyiUi0mRnSKgtHa5dBoUd,Spirits,72.0,2021-08-10T04:26:14Z,2015.0,Spirits,2016-04-22,[],The Strumbellas,203653.0,0.556,0.657,-6.075,0.0265,0.17,0.0,0.113,0.79,80.529
1584,36phXHOKx8rO7CMp2vNX4x,Love Myself,72.0,2020-06-20T06:19:41Z,2015.0,Love Myself,2016-02-26,[],Hailee Steinfeld,218773.0,0.617,0.759,-6.785,0.0678,0.0026,0.0,0.419,0.324,122.924
1585,7g3htkaLz4ETFn0cifwM3y,High By The Beach,72.0,2021-08-10T04:26:14Z,2015.0,High By The Beach,2015-09-18,[],Lana Del Rey,257573.0,0.536,0.486,-11.067,0.0346,0.244,0.00788,0.12,0.0968,131.988
1586,26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),72.0,2020-06-20T06:19:41Z,2015.0,GDFR (feat. Sage the Gemini & Lookas),2015-04-07,[],"Flo Rida,Sage The Gemini,Lookas",190185.0,0.657,0.827,-4.036,0.0734,0.000704,0.00534,0.065,0.69,145.889
1587,0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),72.0,2020-06-20T06:19:41Z,2015.0,Post to Be (feat. Chris Brown & Jhene Aiko),2014-12-02,[],"Omarion,Chris Brown,Jhené Aiko",226580.0,0.733,0.676,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448
1588,13HVjjWUZFaWilh2QUJKsP,Let It Go,71.0,2020-06-20T06:19:41Z,2015.0,Let It Go,2014-12-15,[],James Bay,260532.0,0.546,0.311,-10.396,0.0288,0.818,1.65e-05,0.107,0.246,147.464
1589,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,71.0,2020-06-20T06:19:41Z,2015.0,Please Don't Go,2015-11-06,[],Joel Adams,210580.0,0.513,0.768,-4.868,0.0587,0.0118,1.94e-05,0.294,0.235,84.264
1590,6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,71.0,2020-06-20T06:19:41Z,2015.0,Lips Are Movin,2015-01-09,[],Meghan Trainor,182666.0,0.775,0.825,-5.402,0.0464,0.0506,1.03e-06,0.111,0.95,139.091
1591,0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),71.0,2020-06-20T06:19:41Z,2015.0,All Eyes on You (feat. Chris Brown & Nicki Minaj),2015-06-29,[],"Meek Mill,Chris Brown,Nicki Minaj",223973.0,0.589,0.658,-5.288,0.203,0.0242,0.0,0.118,0.251,77.521
1592,02M6vucOvmRfMxTXDUwRXu,7/11,71.0,2020-06-20T06:19:41Z,2015.0,7/11,2014-11-24,[],Beyoncé,213506.0,0.747,0.705,-5.137,0.126,0.0128,0.0,0.126,0.56,136.024
1593,4Tt6GiWS2V9sQjZjS2xjp2,"Honey, I'm Good.",71.0,2020-06-20T06:19:41Z,2015.0,"Honey, I'm Good.",2015-11-20,[],Andy Grammer,199263.0,0.754,0.802,-6.424,0.0551,0.0349,0.0,0.335,0.583,122.026
1594,4NYwy0R3NdvORX2B6OZXBT,Slow Motion,70.0,2020-06-20T06:19:41Z,2015.0,Slow Motion,2015-06-23,[],Trey Songz,197854.0,0.733,0.408,-7.834,0.0388,0.679,3.92e-05,0.11,0.291,94.947
1595,3ieLey98V9mIIh3W9gBlPF,Barcelona,70.0,2021-08-10T04:26:14Z,2015.0,Barcelona,2014-06-30,[],George Ezra,188960.0,0.629,0.572,-9.332,0.0307,0.32,0.000853,0.109,0.182,93.997
1596,500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,70.0,2020-06-20T06:19:41Z,2015.0,Light It Up - Remix,2015-11-27,[],"Major Lazer,Nyla,Fuse ODG",166138.0,0.747,0.877,-3.782,0.0664,0.0375,0.000833,0.233,0.752,107.991
1597,2mCF8L0brIs88eH6Kf2h9p,Fast Car,70.0,2020-06-20T06:19:41Z,2015.0,Fast Car,2015-12-04,[],"Jonas Blue,Dakota",212424.0,0.644,0.57,-6.994,0.052,0.484,0.0,0.299,0.527,113.945
1598,2tpfxAXiI52znho4WE3XFA,Talking Body,69.0,2020-06-20T06:19:41Z,2015.0,Talking Body,2014-09-24,[],Tove Lo,238426.0,0.736,0.761,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999
1599,0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,69.0,2020-06-20T06:19:41Z,2015.0,Sunset Lover,2015,[],Petit Biscuit,237792.0,0.783,0.467,-9.474,0.0503,0.729,0.809,0.109,0.236,90.838
1600,7MXVkk9YMctZqd1Srtv4MB,Starboy,93.0,2020-06-08T10:16:10Z,2016.0,Starboy,2016-11-25,[],"The Weeknd,Daft Punk",230453.0,0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003
1601,1zi7xx7UVEFkmKfv06H8x0,One Dance,89.0,2020-06-08T10:16:10Z,2016.0,One Dance,2016-05-06,[],"Drake,Wizkid,Kyla",173986.0,0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967
1602,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,86.0,2020-06-08T10:16:10Z,2016.0,Love Yourself,2015-11-13,[],Justin Bieber,233720.0,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418
1603,7BKLCZ1jbUBVqRi2FVlTVw,Closer,86.0,2020-06-08T10:16:10Z,2016.0,Closer,2016-07-29,[],"The Chainsmokers,Halsey",244960.0,0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01
1604,62PaSfnXSMyLshYJrlTuL3,Hello,76.0,2020-06-08T10:16:10Z,2016.0,Hello,2015-11-20,[],Adele,295502.0,0.578,0.43,-6.134,0.0305,0.33,0.0,0.0854,0.288,78.991
1605,5YEOzOojehCqxGQCcQiyR4,Panda,71.0,2020-06-08T10:16:10Z,2016.0,Panda,2016-06-26,[],Desiigner,246761.0,0.576,0.766,-4.943,0.449,0.028,1.68e-06,0.366,0.236,144.833
1606,3xKsf9qdS1CyvXSMEid6g8,Pink + White,91.0,2020-06-08T10:16:10Z,2016.0,Pink + White,2016-08-20,[],Frank Ocean,184516.0,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.417,0.549,159.94
1607,6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills (feat. Sean Paul),68.0,2020-06-08T10:16:10Z,2016.0,Cheap Thrills (feat. Sean Paul),2016-02-11,[],"Sia,Sean Paul",224813.0,0.592,0.8,-4.931,0.215,0.0561,2.01e-06,0.0775,0.728,89.972
1608,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,88.0,2020-06-08T10:16:10Z,2016.0,Treat You Better,2017-04-20,[],Shawn Mendes,187973.0,0.444,0.819,-4.078,0.341,0.106,0.0,0.107,0.747,82.695
1609,72TFWvU3wUYdUuxejTTIzt,Work,81.0,2020-06-08T10:16:10Z,2016.0,Work,2016-01-28,[],"Rihanna,Drake",219320.0,0.725,0.534,-6.238,0.0946,0.0752,0.0,0.0919,0.558,91.974
1610,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,86.0,2020-06-08T10:16:10Z,2016.0,Let Me Love You,2016-08-05,[],"DJ Snake,Justin Bieber",205946.0,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
1611,09CtPGIpYB4BrO8qb1RGsF,Sorry,84.0,2020-06-08T10:16:10Z,2016.0,Sorry,2015-11-13,[],Justin Bieber,200786.0,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945
1612,1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",75.0,2020-06-08T10:16:10Z,2016.0,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-09-23,[],Justin Timberlake,237546.0,0.669,0.832,-5.721,0.0682,0.0106,0.0,0.0968,0.7,113.035
1613,5kqIPrATaCc2LqxVWzQGbk,7 Years,86.0,2020-06-08T10:16:10Z,2016.0,7 Years,2016-04-01,[],Lukas Graham,237300.0,0.765,0.473,-5.829,0.0514,0.287,0.0,0.391,0.34,119.992
1614,6i0V12jOa3mr6uu4WYhUBr,Heathens,86.0,2020-06-08T10:16:10Z,2016.0,Heathens,2016-06-16,[],Twenty One Pilots,195920.0,0.732,0.396,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024
1615,7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),85.0,2020-06-08T10:16:10Z,2016.0,Low Life (feat. The Weeknd),2016-04-13,[],"Future,The Weeknd",313546.0,0.722,0.331,-7.789,0.0726,0.337,0.282,0.146,0.102,143.961
1616,3pXF1nA74528Edde4of9CC,Don't,85.0,2020-08-11T07:27:14Z,2016.0,Don't,2015-10-02,[],Bryson Tiller,198293.0,0.765,0.356,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991
1617,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,85.0,2020-06-08T10:16:10Z,2016.0,Hymn for the Weekend,2015-12-04,[],Coldplay,258266.0,0.491,0.693,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027
1618,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,84.0,2020-06-08T10:16:10Z,2016.0,This Is What You Came For,2016-04-29,[],"Calvin Harris,Rihanna",222160.0,0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962
1619,4pAl7FkDMNBsjykPXo91B3,Needed Me,84.0,2020-06-08T10:16:10Z,2016.0,Needed Me,2016-01-28,[],Rihanna,191600.0,0.671,0.314,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898
1620,2Z8WuEywRWYTKe1NybPQEW,Ride,84.0,2020-06-08T10:16:10Z,2016.0,Ride,2015-05-15,[],Twenty One Pilots,214506.0,0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989
1621,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,83.0,2020-06-08T10:16:10Z,2016.0,Cake By The Ocean,2016-11-18,[],DNCE,219146.0,0.774,0.753,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002
1622,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,82.0,2020-06-08T10:16:10Z,2016.0,Dancing On My Own,2018-03-09,[],Calum Scott,260285.0,0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672
1623,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,82.0,2020-06-08T10:16:10Z,2016.0,In the Name of Love,2016-07-29,[],"Martin Garrix,Bebe Rexha",195706.0,0.501,0.519,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99
1624,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,82.0,2020-06-08T10:16:10Z,2016.0,Adventure of a Lifetime,2015-12-04,[],Coldplay,263786.0,0.638,0.924,-3.887,0.036,0.00205,0.000175,0.149,0.53,111.995
1625,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,82.0,2022-03-21T08:27:02Z,2016.0,Wait a Minute!,2015-01-11,[],WILLOW,196520.0,0.764,0.705,-5.279,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003
1626,0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,82.0,2020-06-08T10:16:10Z,2016.0,I Took A Pill In Ibiza - Seeb Remix,2016-05-06,[],"Mike Posner,Seeb",197933.0,0.664,0.714,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969
1627,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,81.0,2020-06-08T10:16:10Z,2016.0,Don't Let Me Down,2016-02-05,[],"The Chainsmokers,Daya",208373.0,0.532,0.869,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803
1628,43PuMrRfbyyuz4QpZ3oAwN,Exchange,81.0,2020-06-08T10:16:10Z,2016.0,Exchange,2015-10-02,[],Bryson Tiller,194613.0,0.525,0.433,-10.598,0.185,0.107,0.0,0.135,0.276,160.108
1629,698ItKASDavgwZ3WjaWjtz,Faded,81.0,2020-06-08T10:16:10Z,2016.0,Faded,2018-12-14,[],Alan Walker,212106.0,0.468,0.627,-5.085,0.0476,0.0281,7.97e-06,0.11,0.159,179.642
1630,0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,81.0,2020-06-08T10:16:10Z,2016.0,Can I Be Him,2016-10-28,[],James Arthur,246880.0,0.696,0.543,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969
1631,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,80.0,2020-06-08T10:16:10Z,2016.0,Hotline Bling,2016-05-06,[],Drake,267066.0,0.891,0.628,-7.863,0.0551,0.00258,0.00019,0.0504,0.552,134.966
1632,1vvNmPOiUuyCbgWmtc6yfm,My Way,80.0,2020-06-08T10:16:10Z,2016.0,My Way,2016-09-16,[],Calvin Harris,219159.0,0.818,0.913,-3.06,0.0426,0.093,3.69e-05,0.161,0.536,119.986
1633,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",80.0,2020-06-08T10:16:10Z,2016.0,"i hate u, i love u (feat. olivia o'brien)",2016-03-25,[],"gnash,Olivia O'Brien",251033.0,0.492,0.275,-13.4,0.3,0.687,0.0,0.101,0.18,92.6
1634,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,80.0,2020-06-08T10:16:10Z,2016.0,PILLOWTALK,2016-03-25,[],ZAYN,202746.0,0.584,0.7,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944
1635,1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),80.0,2020-06-08T10:16:10Z,2016.0,This Girl (Kungs Vs. Cookin' On 3 Burners),2016-11-04,[],"Kungs,Cookin' On 3 Burners",195546.0,0.792,0.717,-4.759,0.0393,0.0927,3.59e-05,0.226,0.466,121.985
1636,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,79.0,2020-06-08T10:16:10Z,2016.0,White Iverson,2016-12-09,[],Post Malone,256532.0,0.675,0.562,-7.678,0.0352,0.233,0.0,0.0816,0.309,130.098
1637,0fYVliAYKHuPmECRs1pbRf,Renegades,79.0,2021-05-06T11:19:20Z,2016.0,Renegades,2015-06-30,[],X Ambassadors,195200.0,0.526,0.862,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052
1638,3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,79.0,2020-06-08T10:16:10Z,2016.0,Ophelia,2016-04-08,[],The Lumineers,160097.0,0.664,0.573,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023
1639,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),79.0,2020-06-08T10:16:10Z,2016.0,Work from Home (feat. Ty Dolla $ign),2016-05-27,[],"Fifth Harmony,Ty Dolla $ign",214480.0,0.803,0.585,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
1640,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",79.0,2020-06-08T10:16:10Z,2016.0,"Me, Myself & I",2015-12-04,[],"G-Eazy,Bebe Rexha",251466.0,0.756,0.674,-6.518,0.0959,0.0184,0.0,0.158,0.389,111.995
1641,3P3pw6C19j31Rnzgo3JG7o,Perfect Strangers,79.0,2020-06-08T10:16:10Z,2016.0,Perfect Strangers,2018-11-09,[],"Jonas Blue,JP Cooper",196613.0,0.73,0.861,-4.1,0.0451,0.39,0.0,0.213,0.704,117.965
1642,2Gyc6e2cLxA5hoX1NOvYnU,Say It,79.0,2020-08-11T07:27:14Z,2016.0,Say It,2016-08-19,[],Tory Lanez,237786.0,0.546,0.529,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331
1643,5masKPHeAOVNgxdLebIcK7,Stole the Show,78.0,2020-06-08T10:16:10Z,2016.0,Stole the Show,2016-05-13,[],"Kygo,Parson James",223186.0,0.64,0.635,-7.565,0.226,0.271,0.0,0.319,0.475,100.034
1644,0l0CvurVUrr2w3Jj1hOVFc,NO,78.0,2020-06-08T10:16:10Z,2016.0,NO,2017-05-12,[],Meghan Trainor,213506.0,0.557,0.803,-3.599,0.213,0.0124,1.61e-06,0.737,0.657,92.134
1645,6Knv6wdA0luoMUuuoYi2i1,My House,78.0,2020-06-08T10:16:10Z,2016.0,My House,2015-04-07,[],Flo Rida,192190.0,0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006
1646,39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,78.0,2020-06-22T09:27:06Z,2016.0,Hear Me Now,2016-10-21,[],"Alok,Zeeba,Bruno Martini",194840.0,0.778,0.463,-7.603,0.0389,0.546,0.00289,0.0731,0.496,121.999
1647,0g5EKLgdKvNlln7TNqBByK,Middle,77.0,2020-06-25T07:34:00Z,2016.0,Middle,2016-08-05,[],"DJ Snake,Bipolar Sunshine",220573.0,0.583,0.695,-5.336,0.0423,0.0141,0.0,0.0527,0.224,104.879
1648,4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",77.0,2020-06-08T10:16:10Z,2016.0,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",2016-06-24,[],"Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",243490.0,0.502,0.786,-4.378,0.317,0.255,0.0,0.65,0.739,169.021
1649,3BtuIIrQlkujKPuWF2B85z,Too Good,77.0,2020-06-08T10:16:10Z,2016.0,Too Good,2016-05-06,[],"Drake,Rihanna",263373.0,0.794,0.653,-7.839,0.104,0.0489,4.88e-05,0.1,0.397,117.996
1650,1SN1vSPsr4V4tIUTR3s8YW,Fast Car,77.0,2020-06-08T10:16:10Z,2016.0,Fast Car,2018-11-09,[],"Jonas Blue,Dakota",212424.0,0.672,0.578,-6.621,0.0569,0.469,0.0,0.312,0.548,113.945
1651,7GgWAITsYJaRM3r50rfh5w,When We Were Young,76.0,2020-06-08T10:16:10Z,2016.0,When We Were Young,2015-11-20,[],Adele,290900.0,0.376,0.595,-5.936,0.0496,0.303,0.0,0.095,0.265,144.361
1652,3vv9phIu6Y1vX3jcqaGz5Z,Roses,76.0,2020-06-08T10:16:10Z,2016.0,Roses,2015-06-16,[],"The Chainsmokers,ROZES",226738.0,0.713,0.802,-7.055,0.0561,0.0435,0.00377,0.309,0.343,100.001
1653,7lGKEWMXVWWTt3X71Bv44I,Unsteady,75.0,2020-06-08T10:16:10Z,2016.0,Unsteady,2015-06-30,[],X Ambassadors,193546.0,0.389,0.665,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055
1654,6hmhG1b4LEyNuashVvuIAo,Never Forget You,75.0,2020-06-08T10:16:10Z,2016.0,Never Forget You,2017-03-17,[],"Zara Larsson,MNEK",213427.0,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
1655,0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,75.0,2020-06-08T10:16:10Z,2016.0,Shout Out to My Ex,2016-11-18,[],Little Mix,246240.0,0.773,0.747,-4.061,0.0885,0.0242,8.99e-06,0.109,0.801,126.014
1656,0HMjXBAZmSYOTTi33WpMso,History,75.0,2020-06-08T10:16:10Z,2016.0,History,2015-11-13,[],One Direction,187426.0,0.655,0.699,-4.421,0.0493,0.0352,0.0,0.064,0.802,86.704
1657,0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),76.0,2020-06-08T10:16:10Z,2016.0,Send My Love (To Your New Lover),2015-11-20,[],Adele,223078.0,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.172,0.567,164.069
1658,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,75.0,2020-06-08T10:16:10Z,2016.0,I Know What You Did Last Summer,2015-04-14,[],"Shawn Mendes,Camila Cabello",223853.0,0.687,0.761,-4.582,0.0876,0.102,0.0,0.147,0.743,113.939
1659,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty",75.0,2020-06-08T10:16:10Z,2016.0,"Sit Still, Look Pretty",2016-10-07,[],Daya,207761.0,0.846,0.734,-3.601,0.108,0.286,8.27e-05,0.425,0.717,90.98
1660,0TXNKTzawI6VgLoA9UauRp,When You Love Someone,74.0,2020-06-08T10:16:10Z,2016.0,When You Love Someone,2019-04-26,[],James TW,216560.0,0.681,0.453,-6.09,0.0278,0.263,0.0,0.0543,0.348,125.772
1661,3O8NlPh2LByMU9lSRSHedm,Controlla,74.0,2020-06-08T10:16:10Z,2016.0,Controlla,2016-05-06,[],Drake,245226.0,0.59,0.468,-11.083,0.185,0.0789,0.0,0.101,0.349,92.287
1662,5hc71nKsUgtwQ3z52KEKQk,Somebody Else,74.0,2020-06-08T10:16:10Z,2016.0,Somebody Else,2016-02-26,[],The 1975,347520.0,0.61,0.788,-5.724,0.0585,0.195,0.0142,0.153,0.472,101.045
1663,5n0CTysih20NYdT2S0Wpe8,Trouble,74.0,2021-08-10T04:25:45Z,2016.0,Trouble,2015-12-18,[],Cage The Elephant,225973.0,0.47,0.623,-5.655,0.0302,0.392,0.000439,0.0992,0.298,77.861
